35853	["marine animals", "sea animals"]	Diverse sea-dwelling species such as fish, molluscs, mammals, and crustaceans.
35855	["flying animals"]	Airborne vertebrates capable of self‑propelled flight, such as sparrows, eagles, and storks.
35857	["land animals"]	Terrestrial organisms capable of voluntary movement, living and growing on land.
35859	["building", "construction", "buildings", "constructions"]	Industry engaged in constructing, renovating, and maintaining structures such as houses and apartments.
35861	["fairground"]	Open area hosting fairs, exhibitions, circuses, rides, games, and food vendors.
35863	["Park G\u00fcell"]	Barcelona public park designed by Antoni Gaudí, featuring mosaic architecture and gardens.
35865	["James the Great's Day"]	Male Christian saint's feast commemorating Saint James the Great on July 25
35867	["Botafumeiro"]	Large ornate ceremonial incense burner suspended by chains for Catholic processions.
35869	["pilgrims"]	Devout travelers journeying to a sacred site, often bearing staffs and backpacks.
35871	["James the Great"]	Male apostle, brother of John, first pilgrim to Jerusalem, patron of Spain
35873	["rare", "medium rare"]	Meat cooked briefly, retaining a pink‑red, juicy interior and seared exterior.
35875	["well done"]	cooked thoroughly until pink‑free, browned, and presented ready for serving
35877	["medium", "medium well"]	Steak cooked to slight pink interior, browned exterior, indicating moderate doneness level.
35879	["tea pastries"]	Assorted baked treats served with tea, including filled puffs, coated swirls, and almonds.
35881	["crying", "weeping", "cry"]	Shedding tears accompanied by sobbing sounds, expressing deep sorrow or sadness.
35883	["secret ballot"]	Private vote where individual choices remain hidden while overall results are disclosed
35884	["secret ballot"]	Private voting method where individual choices remain confidential, while final tally is public.
35887	["trekking pole", "hiking stick"]	Adjustable telescoping rod with ergonomic grip, used for balance and support while hiking.
35889	["postural change"]	Movement of the body's alignment from lying on the back to facing downwards.
35891	["siesta", "nap", "nap"]	Midday short sleep taken by a person, often during hot weather.
35893	["independent", "autonomous", "break free", "become independent"]	Self‑reliant individual who determines actions and judgments autonomous of external influence.
35895	["accident"]	Unexpected collision causing damage, exemplified by wheelchairs striking together with explosive impact.
35897	["hairdresser chair", "barber chair"]	Adjustable reclining seat for clients in salons, featuring swivel base and footrest
35899	["granola bar"]	Compact snack bar comprising oats, nuts, seeds, and sweet binder, typically wrapped.
35901	["wheelchair with standing frame"]	Mobile seat with large wheels and integrated frame that enables upright standing support.
35903	["catering"]	On‑site preparation and delivery of meals and related services for events
35905	["slicer"]	Electric kitchen appliance with rotating blade for adjustable thickness food cutting
35907	["slicers store"]	Retail shop specializing in selling meat slicers and related cutting equipment.
35909	["slouch hat"]	Soft felt headwear featuring a wide flexible brim, often beige with adjustable strap.
35911	["transport assistant"]	Individual who aids passengers boarding vehicles, ensuring safe entry and support.
35913	["La Compostela"]	Pilgrimage destination in northwestern Spain, terminus of the Camino de Santiago route.
35915	["accredit pilgrimage"]	Officially endorse a pilgrim’s journey by granting formal recognition or credentials.
35917	["meals with egg", "meal with egg"]	Dishes featuring egg as primary ingredient, served as breakfast or main courses
35919	["stick with blu-tack"]	Fasten an object to a surface using pliable blue adhesive material
35921	["scrapyard", "junkyard"]	Outdoor facility where discarded metal objects accumulate for resale and recycling
35923	["January"]	First month of the year, spanning 31 days, starting shortly after winter solstice.
35925	["May"]	The fifth month of the Gregorian calendar, occurring after April and before June.
35927	["November"]	Eleventh month of the Gregorian calendar, following October and preceding December.
35929	["September"]	Ninth month of the Gregorian calendar, following August and preceding October, containing thirty days.
35931	["July"]	Seventh month of the Gregorian calendar, spanning days 1‑31 each year.
35933	["June"]	The twelfth month of the Gregorian calendar, positioned between May and July.
35935	["April"]	Tenth month of the Gregorian calendar, positioned between March and May.
35937	["December"]	Twelfth month of the Gregorian calendar, concluding the year with thirty‑one days
35939	["March"]	Third month of the Gregorian calendar, falling between February and April.
35941	["August"]	Eighth month of the Gregorian calendar, following July and preceding September, with 31 days.
35943	["October"]	Tenth month of the Gregorian calendar, succeeding September and preceding November.
35945	["February"]	Second month of the Gregorian calendar, containing twenty‑eight days, following January.
35947	["sketch"]	Rough preliminary drawing capturing basic forms, often a study before detailed painting.
35949	["be able to"]	possess the capacity to perform an action or achieve a result
35951	["storyteller"]	A person who crafts and narrates engaging tales to listeners.
35953	["copper"]	Reddish-brown, ductile, malleable, corrosion-resistant metal used for electrical and thermal conductors
35955	["meeting room"]	Designated indoor space with central table and chairs for group discussions.
35957	["allergy"]	Immune system overreacts to specific substances, causing varying intensity symptoms.
35959	["skier"]	Person who slides down snow-covered slopes using skis and poles for recreation
35961	["high chair", "feeding chair"]	Elevated infant feeding seat with wooden frame, lime‑green back, footrest, removable tray.
35963	["juggler"]	Professional circus performer manipulating multiple objects with skillful hand coordination
35965	["sneeze", "sneezing"]	Sudden involuntary expulsion of air from the nose, often accompanied by a tissue.
35967	["reiki"]	Energy healing technique using hands to channel universal life force for wellness.
35968	["reiki"]	Hands channel universal life force energy to promote healing and spiritual balance.
35971	["skater"]	A person who rides a skateboard, performing moves on wheels for leisure.
35973	["army"]	A nation's permanent land-force organization, comprising soldiers, archers, and infantry in formation.
35975	["gunsmith's", "gunsmith's shop"]	A workshop where firearms are crafted, repaired, and sold for customers.
35977	["lather the hands", "soap the hands", "handwashing"]	Apply soap to hands, rub to create foam for thorough cleaning.
35979	["study", "learn"]	Engage in focused reading or practice to acquire knowledge in a subject.
35981	["bipedalism"]	Ability to move upright using two legs, enabling walking, running, and related activities.
35982	["bipedalism"]	Ability to walk upright on two legs, characteristic of humans.
35985	["quadrupedalism"]	Movement style where a person supports body weight on hands and knees during exercise.
35986	["quadrupedalism"]	Movement using all four limbs for recreation, athletic training, and bodily conditioning.
35989	["sitting"]	Assuming an upright seated posture, feet flat, for leisure or exercise activities.
35990	["sitting"]	Assuming a seated posture, often for leisure, sport, or exercise activities.
35993	["quality"]	Distinctive, essential attribute that denotes excellence and superior standard in a product or performance
